SMILES,HOMO,LUMO,E_gap,E_st
c1(sc(c(c1)OC)c1sc2[C@H]3C(=C(c2c1)Cc1cc(cc(c1)C)C)C=CS3)c1c2c(nc3c(n2)c2c(c4c3sc(c4)C)cc(s2)C)c(s1)c1cc(c(s1)c1cc2c(-c3c(/C/2=C/c2cc(cc(c2)C)C)cc(c2sc(cc2OC)c2c4c(nc5c(n4)c4c(c6c5sc(c6)C)cc(s4)C)c(s2)c2c(ccs2)OC)s3)s1)OC,-4.167698024,-2.88849011,1.279207914,0.402374972
c1(cc(c(c2sc3-c4c(/C(=C\c5cc(cc(c5)C)C)/c3c2)cc(s4)c2c(cc(c3c4c(nc5c(n4)c4c(c6c5sc(c6)C)cc(s4)C)c(c4cc(c(c5sc6-c7c(/C(=C\c8cc(cc(c8)C)C)/c6c5)ccs7)[se]4)C)s3)[se]2)C)[se]1)C)c1c2c(nc3c(n2)c2c(c4c3sc(c4)C)cc(s2)C)c(s1)c1cc(c[se]1)C,-4.131234748,-2.951892672,1.179342076,0.308196316
c1(cc(c(c2sc3-c4c(/C(=C\c5cc(cc(c5)C)C)/c3c2)cc(s4)c2c(cc(c3c4c(nc5c(n4)c4c(c6c5sc(c6)C)cc(s4)C)c(c4cc(c(c5sc6[C]7C(=C(c6c5)[CH]c5cc(cc(c5)C)C)C=CS7)[se]4)OC)s3)[se]2)OC)[se]1)OC)c1c2c(nc3c(n2)c2c(c4c3sc(c4)C)cc(s2)C)c(s1)c1cc(c[se]1)OC,-3.936945352,-2.944817708,0.992127644,0.154941712
c1(sc(cc1)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3)c1c2c(nc3c(n2)c2c(c4c3[se]c(c4)C)cc(C)[se]2)c(c2ccc(s2)C2=CC3=C(c4c([C]3S2)sc(c2sc(cc2)c2c3c(nc5c(n3)c3c(c6c5[se]c(c6)C)cc(C)[se]3)c(c3cccs3)[se]2)c4)[CH]c2cc(cc(c2)C)C)[se]1,-4.20280073,-3.002233762,1.200566968,0.327870159
c1(ccc(c2sc3-c4c(/C(=C\c5cc(cc(c5)C)C)/c3c2)cc(s4)c2ccc(c3c4c(nc5c(n4)c4c(c6c5[se]c(c6)C)cc(C)[se]4)c(c4ccc(c5sc6[C]7C(=C(c6c5)[CH]c5cc(cc(c5)C)C)C=CS7)[se]4)[se]3)[se]2)[se]1)c1c2c(nc3c(n2)c2c(c4c3[se]c(c4)C)cc(C)[se]2)c(c2ccc[se]2)[se]1,-4.186746004,-3.08305162,1.103694384,0.234480634
c1(sc(c(c1)C)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3)c1c2c(nc3c(n2)c2c(c4c3[se]c(c4)C)cc(C)[se]2)c(c2cc(c(s2)C2=CC3=C(c4c([C]3S2)sc(c2sc(cc2C)c2c3c(nc5c(n3)c3c(c6c5[se]c(c6)C)cc(C)[se]3)c(c3cc(cs3)C)[se]2)c4)[CH]c2cc(cc(c2)C)C)C)[se]1,-4.144840448,-2.955430154,1.189410294,0.318618283
c1(sc(c(c1)OC)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3)c1c2c(nc3c(n2)c2c(c4c3[se]c(c4)C)cc(C)[se]2)c(c2cc(c(s2)C2=CC3=C(c4c([C]3S2)sc(c2sc(cc2OC)c2c3c(nc5c(n3)c3c(c6c5[se]c(c6)C)cc(C)[se]3)c(c3cc(cs3)OC)[se]2)c4)[CH]c2cc(cc(c2)C)C)OC)[se]1,-3.970959602,-2.952164786,1.018794816,0.180193891
c1(cc(c(c2sc3-c4c(/C(=C\c5cc(cc(c5)C)C)/c3c2)cc(s4)c2c(cc(c3c4c(nc5c(n4)c4c(c6c5[se]c(c6)C)cc(C)[se]4)c(c4cc(c(c5sc6[C]7C(=C(c6c5)[CH]c5cc(cc(c5)C)C)C=CS7)[se]4)C)[se]3)[se]2)C)[se]1)C)c1c2c(nc3c(n2)c2c(c4c3[se]c(c4)C)cc(C)[se]2)c(c2cc(c[se]2)C)[se]1,-4.141302966,-3.038697038,1.102605928,0.229773062
c1(cc(c(c2sc3-c4c(/C(=C\c5cc(cc(c5)C)C)/c3c2)cc(s4)c2c(cc(c3c4c(nc5c(n4)c4c(c6c5[se]c(c6)C)cc(C)[se]4)c(c4cc(c(c5sc6[C]7C(=C(c6c5)[CH]c5cc(cc(c5)C)C)C=CS7)[se]4)OC)[se]3)[se]2)OC)[se]1)OC)c1c2c(nc3c(n2)c2c(c4c3[se]c(c4)C)cc(C)[se]2)c(c2cc(c[se]2)OC)[se]1,-4.007150764,-2.978015616,1.029135148,0.093062988
c1(c2c3nsnc3c(c3ccc(s3)c3cc4c(-c5c(/C/4=C/c4cc(cc(c4)C)C)cc(c4sc(c6c7nsnc7c(c7cccs7)c7nc8c(nc67)c6c(c7c8cc(s7)C)sc(c6)C)cc4)s5)s3)c3nc4c(nc23)c2c(c3c4cc(s3)C)sc(c2)C)sc(cc1)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3,-4.35790571,-3.318974458,1.038931252,0.213896298
c1(c2c3nsnc3c(c3ccc(c4cc5c(-c6c(/C/5=C/c5cc(cc(c5)C)C)cc(c5ccc(c7c8nsnc8c(c8ccc[se]8)c8nc9c(nc78)c7c(c8c9cc(s8)C)sc(c7)C)[se]5)s6)s4)[se]3)c3nc4c(nc23)c2c(c3c4cc(s3)C)sc(c2)C)ccc(c2sc3-c4c(/C(=C\c5cc(cc(c5)C)C)/c3c2)ccs4)[se]1,-4.338585616,-3.30482453,1.033761086,0.136603949
c1(c2c3nsnc3c(c3cc(c(s3)C3=CC4=C(c5c([C]4S3)sc(c3sc(c4c6nsnc6c(c6cc(cs6)OC)c6nc7c(nc46)c4c(c6c7cc(s6)C)sc(c4)C)cc3OC)c5)[CH]c3cc(cc(c3)C)C)OC)c3nc4c(nc23)c2c(c3c4cc(s3)C)sc(c2)C)sc(c(c1)OC)c1sc2[C]3C(=C(c2c1)[CH]c1cc(cc(c1)C)C)C=CS3,-4.204705528,-3.217203822,0.987501706,0.080134852
c1(c2c3nsnc3c(c3c(cc(s3)C3=CC4=C(c5c([C]4S3)sc(c3sc(c4c6nsnc6c(c6c(ccs6)OC)c6nc7c(nc46)c4c(c6c7cc(s6)C)sc(c4)C)c(c3)OC)c5)[CH]c3cc(cc(c3)C)C)OC)c3nc4c(nc23)c2c(c3c4cc(s3)C)sc(c2)C)sc(cc1OC)c1sc2[C]3C(=C(c2c1)[CH]c1cc(cc(c1)C)C)C=CS3,-4.378042146,-2.993254,1.384788146,0.46401233
c1(c2c3nsnc3c(c3cc(c(s3)C3=CC4=C(c5c([C]4S3)sc(c3sc(c4c6nsnc6c(c6cc(cs6)F)c6nc7c(nc46)c4c(c6c7cc(s6)C)sc(c4)C)cc3F)c5)[CH]c3cc(cc(c3)C)C)F)c3nc4c(nc23)c2c(c3c4cc(s3)C)sc(c2)C)sc(c(c1)F)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3,-4.475731072,-3.499113926,0.976617146,0.190276531
c1(c2c3nsnc3c(c3c(cc(s3)c3cc4c(-c5c(/C/4=C/c4cc(cc(c4)C)C)cc(c4sc(c6c7nsnc7c(c7c(ccs7)F)c7nc8c(nc67)c6c(c7c8cc(s7)C)sc(c6)C)c(c4)F)s5)s3)F)c3nc4c(nc23)c2c(c3c4cc(s3)C)sc(c2)C)sc(cc1F)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3,-4.63274085,-3.235163346,1.397577504,0.499289733
c1(c2c3n[se]nc3c(c3ccc(s3)C3=CC4=C(c5c([C]4S3)sc(c3sc(c4c6n[se]nc6c(c6cccs6)c6nc7c(nc46)c4c(c6c7cc(C)[se]6)[se]c(c4)C)cc3)c5)[CH]c3cc(cc(c3)C)C)c3nc4c(nc23)c2c(c3c4cc(C)[se]3)[se]c(c2)C)sc(cc1)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3,-4.389743048,-3.318974458,1.07076859,0.134478739
c1(c2c3n[se]nc3c(c3ccc(C4=CC5=C(c6c([C]5S4)sc(c4ccc(c5c7n[se]nc7c(c7ccc[se]7)c7nc8c(nc57)c5c(c7c8cc(C)[se]7)[se]c(c5)C)[se]4)c6)[CH]c4cc(cc(c4)C)C)[se]3)c3nc4c(nc23)c2c(c3c4cc(C)[se]3)[se]c(c2)C)ccc(c2sc3-c4c(/C(=C\c5cc(cc(c5)C)C)/c3c2)ccs4)[se]1,-4.387566136,-3.331491702,1.056074434,0.080572955
c1(c2c3n[se]nc3c(c3cc(c(s3)C3=CC4=C(c5c([C]4S3)sc(c3sc(c4c6n[se]nc6c(c6cc(cs6)OC)c6nc7c(nc46)c4c(c6c7cc(C)[se]6)[se]c(c4)C)cc3OC)c5)[CH]c3cc(cc(c3)C)C)OC)c3nc4c(nc23)c2c(c3c4cc(C)[se]3)[se]c(c2)C)sc(c(c1)OC)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3,-4.211236264,-3.209312516,1.001923748,0.037959903
c1(c2c3n[se]nc3c(c3c(cc(s3)C3=CC4=C(c5c([C]4S3)sc(c3sc(c4c6n[se]nc6c(c6c(ccs6)OC)c6nc7c(nc46)c4c(c6c7cc(C)[se]6)[se]c(c4)C)c(c3)OC)c5)[CH]c3cc(cc(c3)C)C)OC)c3nc4c(nc23)c2c(c3c4cc(C)[se]3)[se]c(c2)C)sc(cc1OC)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3,-4.343211554,-3.090126584,1.25308497,0.367816494
c1(c2c3n[se]nc3c(c3cc(c(s3)C3=CC4=C(c5c([C]4S3)sc(c3sc(c4c6n[se]nc6c(c6cc(cs6)F)c6nc7c(nc46)c4c(c6c7cc(C)[se]6)[se]c(c4)C)cc3F)c5)[CH]c3cc(cc(c3)C)C)F)c3nc4c(nc23)c2c(c3c4cc(C)[se]3)[se]c(c2)C)sc(c(c1)F)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3,-4.501854016,-3.48714091,1.014713106,0.117498825
c1(c2c3n[se]nc3c(c3c(cc(s3)C3=CC4=C(c5c([C]4S3)sc(c3sc(c4c6n[se]nc6c(c6c(ccs6)F)c6nc7c(nc46)c4c(c6c7cc(C)[se]6)[se]c(c4)C)c(c3)F)c5)[CH]c3cc(cc(c3)C)C)F)c3nc4c(nc23)c2c(c3c4cc(C)[se]3)[se]c(c2)C)sc(cc1F)c1sc2[C]3C(=C(c2c1)[CH]c1cc(cc(c1)C)C)C=CS3,-4.614781326,-3.331763816,1.28301751,0.394211552
c1(c2c3nsnc3c(c3ccc(c4cc5c(-c6c(/C/5=C/c5cc(cc(c5)C)C)cc(c5ccc(c7c8nsnc8c(c8cccs8)c8nc9c(nc78)c7c(c8c9sc(c8)C)cc(s7)C)s5)s6)s4)s3)c3nc4c(nc23)c2c(c3c4sc(c3)C)cc(s2)C)ccc(c2sc3-c4c(/C(=C\c5cc(cc(c5)C)C)/c3c2)ccs4)s1,-4.275999396,-3.27489199,1.001107406,0.188414727
c1(c2c3nsnc3c(c3ccc(C4=CC5=C(c6c([C]5S4)sc(c4ccc(c5c7nsnc7c(c7ccc[se]7)c7nc8c(nc57)c5c(c7c8sc(c7)C)cc(s5)C)[se]4)c6)[CH]c4cc(cc(c4)C)C)[se]3)c3nc4c(nc23)c2c(c3c4sc(c3)C)cc(s2)C)ccc(c2sc3-c4c(/C(=C\c5cc(cc(c5)C)C)/c3c2)ccs4)[se]1,-4.270557116,-3.278157358,0.992399758,0.110910945
c1(c2c3nsnc3c(c3cc(c(s3)c3cc4c(-c5c(/C/4=C/c4cc(cc(c4)C)C)cc(c4sc(c6c7nsnc7c(c7cc(cs7)OC)c7nc8c(nc67)c6c(c7c8sc(c7)C)cc(s6)C)cc4OC)s5)s3)OC)c3nc4c(nc23)c2c(c3c4sc(c3)C)cc(s2)C)sc(c(c1)OC)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3,-4.12388767,-3.146726296,0.977161374,0.06556097
c1(c2c3nsnc3c(c3c(cc(s3)c3cc4c(-c5c(/C/4=C/c4cc(cc(c4)C)C)cc(c4sc(c6c7nsnc7c(c7c(ccs7)OC)c7nc8c(nc67)c6c(c7c8sc(c7)C)cc(s6)C)c(c4)OC)s5)s3)OC)c3nc4c(nc23)c2c(c3c4sc(c3)C)cc(s2)C)sc(cc1OC)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3,-4.294503148,-2.95787918,1.336623968,0.583276903
c1(c2c3nsnc3c(c3c(c(c(s3)c3cc4c(-c5c(/C/4=C/c4cc(cc(c4)C)C)cc(c4sc(c6c7nsnc7c(c7c(c(cs7)OC)OC)c7nc8c(nc67)c6c(c7c8sc(c7)C)cc(s6)C)c(c4OC)OC)s5)s3)OC)OC)c3nc4c(nc23)c2c(c3c4sc(c3)C)cc(s2)C)sc(c(c1OC)OC)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3,-4.314095356,-3.056928676,1.25716668,0.376518699
c1(c2c3n[se]nc3c(c3ccc(c4cc5c(-c6c(/C/5=C/c5cc(cc(c5)C)C)cc(c5ccc(c7c8n[se]nc8c(c8cccs8)c8nc9c(nc78)c7c(c8c9[se]c(c8)C)cc(C)[se]7)s5)s6)s4)s3)c3nc4c(nc23)c2c(c3c4[se]c(c3)C)cc(C)[se]2)ccc(c2sc3-c4c(/C(=C\c5cc(cc(c5)C)C)/c3c2)ccs4)s1,-4.304027138,-3.266184342,1.037842796,0.118396801
c1(c2c3n[se]nc3c(c3ccc(c4cc5c(-c6c(/C/5=C/c5cc(cc(c5)C)C)cc(c5ccc(c7c8n[se]nc8c(c8ccc[se]8)c8nc9c(nc78)c7c(c8c9[se]c(c8)C)cc(C)[se]7)[se]5)s6)s4)[se]3)c3nc4c(nc23)c2c(c3c4[se]c(c3)C)cc(C)[se]2)ccc(c2sc3-c4c(/C(=C\c5cc(cc(c5)C)C)/c3c2)ccs4)[se]1,-4.313279014,-3.283871752,1.029407262,0.067919654
c1(c2c3n[se]nc3c(c3cc(c(s3)c3cc4c(-c5c(/C/4=C/c4cc(cc(c4)C)C)cc(c4sc(c6c7n[se]nc7c(c7cc(cs7)OC)c7nc8c(nc67)c6c(c7c8[se]c(c7)C)cc(C)[se]6)cc4OC)s5)s3)OC)c3nc4c(nc23)c2c(c3c4[se]c(c3)C)cc(C)[se]2)sc(c(c1)OC)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3,-4.155725008,-3.170944442,0.984780566,0.031864549
c1(c2c3n[se]nc3c(c3c(cc(s3)c3cc4c(-c5c(/C/4=C/c4cc(cc(c4)C)C)cc(c4sc(c6c7n[se]nc7c(c7c(ccs7)OC)c7nc8c(nc67)c6c(c7c8[se]c(c7)C)cc(C)[se]6)c(c4)OC)s5)s3)OC)c3nc4c(nc23)c2c(c3c4[se]c(c3)C)cc(C)[se]2)sc(cc1OC)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3,-4.286611842,-3.05039794,1.236213902,0.295787918
c1(c2c3n[se]nc3c(c3c(c(c(s3)c3cc4c(-c5c(/C/4=C/c4cc(cc(c4)C)C)cc(c4sc(c6c7n[se]nc7c(c7c(c(cs7)OC)OC)c7nc8c(nc67)c6c(c7c8[se]c(c7)C)cc(C)[se]6)c(c4OC)OC)s5)s3)OC)OC)c3nc4c(nc23)c2c(c3c4[se]c(c3)C)cc(C)[se]2)sc(c(c1OC)OC)c1sc2-c3c(/C(=C\c4cc(cc(c4)C)C)/c2c1)ccs3,-4.320353978,-3.160331996,1.160021982,0.29505321
c1(cc2c(-c3c(cc[se]3)/C/2=C/c2cc(cc(c2)C)C)[se]1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c([C]4C(=C3[CH]c3cc(cc(c3)C)C)C=C(c3c5c(cc6c3nc(c(n6)C)C)n[se]n5)[Se]4)[se]1)n[se]n2,-4.392192074,-3.188087624,1.204104273,0.00532887
c1c2c(ccc1)c1c(n2C)ccc(c1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c(cc1)n(c1ccc(cc31)c1c3c(cc4c1nc(c(n4)C)C)n[se]n3)C)n[se]n2,-4.83818692,-2.87624498,1.961941652,0.04887128
N(c1ccc(cc1)C)(c1cc(c(cc1)C)c1c2c(c(c3c1nc(c(n3)C)C)c1cc(N(c3ccc(cc3)C)c3cc(c(cc3)C)c3c4c(cc5c3nc(c(n5)C)C)n[se]n4)ccc1C)n[se]n2)c1ccc(cc1)C,-4.603352538,-2.982097326,1.621254974,0.04167716
c1cc(c(s1)c1cc(c(s1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc(c(s1)c1cc(c(s1)c1c3c(cc4c1nc(c(n4)C)C)n[se]n3)C)C)n[se]n2)C)C,-4.715463506,-3.163869478,1.5515938,0.018936
c1(cc2c(-c3c(cc[se]3)/C/2=C/c2cc(cc(c2)C)C)[se]1)c1c2c(c(cc1)c1cc3c([C]4C(=C3[CH]c3cc(cc(c3)C)C)C=C(c3c5c(ccc3)n[se]n5)[Se]4)[se]1)n[se]n2,-4.594372776,-2.872435384,1.721937139,0.02638947
c1c2c(ccc1)c1c(n2C)ccc(c1)c1c2c(c(cc1)c1cc3c(cc1)n(c1ccc(cc31)c1c3c(ccc1)n[se]n3)C)n[se]n2,-5.00553703,-2.363037976,2.642498666,0.06118493
N(c1ccc(cc1)C)(c1cc(c(cc1)C)c1c2c(c(cc1)c1cc(N(c3ccc(cc3)C)c3cc(c(cc3)C)c3c4c(ccc3)n[se]n4)ccc1C)n[se]n2)c1ccc(cc1)C,-4.735055714,-2.433515502,2.301539874,0.06702313
c1(cccs1)c1ccc(s1)c1c2c(c(cc1)c1ccc(s1)c1ccc(s1)c1c3c(ccc1)n[se]n3)n[se]n2,-4.957372852,-2.890122794,2.067249754,0.036624
c1(cc2c(-c3c(cc[se]3)/C/2=C/c2cc(cc(c2)C)C)[se]1)c1c2c(c(c3cc4c([C]5C(=C4[CH]c4cc(cc(c4)C)C)C=C(c4c6c(cnc4)n[se]n6)[Se]5)[se]3)nc1)n[se]n2,-4.735599942,-3.160331996,1.575267714,0.02379908
c1c2c(ccc1)c1c(n2C)ccc(c1)c1c2c(c(nc1)c1cc3c(cc1)n(c1ccc(cc31)c1c3c(cnc1)n[se]n3)C)n[se]n2,-5.085266432,-2.756242706,2.329023384,0.04768745
N(c1ccc(cc1)C)(c1cc(c(cc1)C)c1c2c(c(nc1)c1cc(N(c3ccc(cc3)C)c3cc(c(cc3)C)c3c4c(cnc3)n[se]n4)ccc1C)n[se]n2)c1ccc(cc1)C,-4.794104452,-2.826720232,1.967383931,0.05851324
c1c(cc(s1)c1cc(c(s1)c1c2c(c(nc1)c1c(cc(s1)c1cc(c(s1)c1c3c(cnc1)n[se]n3)C)C)n[se]n2)C)C,-4.999006294,-3.064819982,1.934186028,0.034125
c1(cc2c(-c3c(cc[se]3)/C/2=C/c2cc(cc(c2)C)C)[se]1)C1=C2C(=C(N(C2=O)C)c2cc3c(-c4c(cc([se]4)C4=C5C(=CN(C5=O)C)C(=O)N4C)/C/3=C\c3cc(cc(c3)C)C)[se]2)C(=O)N1C,-4.559542184,-2.797604034,1.761937891,0.0280505
c1c2c(ccc1)c1c(n2C)ccc(c1)C1=C2C(=C(N(C2=O)C)c2cc3c(cc2)n(c2ccc(cc32)C2=C3C(=CN(C3=O)C)C(=O)N2C)C)C(=O)N1C,-4.685258852,-2.090379748,2.594878723,0.0448207
N(c1ccc(cc1)C)(c1cc(c(cc1)C)C1=C2C(=C(N(C2=O)C)c2cc(N(c3ccc(cc3)C)c3cc(c(cc3)C)C3=C4C(=CN(C4=O)C)C(=O)N3C)ccc2C)C(=O)N1C)c1ccc(cc1)C,-4.855602216,-2.112420982,2.743180831,0.0511553
c1c(cc(s1)c1cc(c(s1)C1=C2C(=C(N(C2=O)C)c2c(cc(s2)c2cc(c(s2)C2=C3C(=CN(C3=O)C)C(=O)N2C)C)C)C(=O)N1C)C)C,-5.007713942,-2.63406352,2.373650073,0.04090808
c1(cc2c(-c3c(cc[se]3)/C/2=C/c2cc(cc(c2)C)C)[se]1)c1c2c(c3c(c1)c1c(c(c3)c3cc4c(-c5c(cc([se]5)c5c6c(c7c(c5)c5c(cc7)nsn5)nsn6)/C/4=C\c4cc(cc(c4)C)C)[se]3)nsn1)nsn2,-4.7347836,-3.07080649,1.663976865,0.0299542
c1c2c(ccc1)c1c(n2C)ccc(c1)c1c2c(c3c(c1)c1c(c(c3)c3cc4c(cc3)n(c3ccc(cc43)c3c4c(c5c(c3)c3c(cc5)nsn3)nsn4)C)nsn1)nsn2,-5.143498828,-2.711343896,2.432154574,0.05467287
N(c1ccc(cc1)C)(c1cc(c(cc1)C)c1c2c(c3c(c1)c1c(c(c3)c3cc(N(c4ccc(cc4)C)c4cc(c(cc4)C)c4c5c(c6c(c4)c4c(cc6)nsn4)nsn5)ccc3C)nsn1)nsn2)c1ccc(cc1)C,-4.78512469,-2.78780793,1.997316466,0.0639915
c1c(cc(s1)c1cc(c(s1)c1c2c(c3c(c1)c1c(c(c3)c3c(cc(s3)c3cc(c(s3)c3c4c(c5c(c3)c3c(cc5)nsn3)nsn4)C)C)nsn1)nsn2)C)C,-5.143770942,-2.951348444,2.192422176,0.04522962
C1(=CC2=C(c3cc[se]c3[C]2[Se]1)[CH]c1cc(cc(c1)C)C)c1cc2c3c(c4c(c2s1)sc(c4)c1cc2c(-c4c(cc([se]4)c4cc5c6c(c7c(c5s4)scc7)nsn6)/C/2=C\c2cc(cc(c2)C)C)[se]1)nsn3,-4.783492006,-2.591069508,2.192422176,0.0372244
c1c2c(ccc1)c1c(n2C)ccc(c1)c1cc2c3c(c4c(c2s1)sc(c4)c1cc2c(cc1)n(c1ccc(cc21)c1cc2c4c(c5c(c2s1)scc5)nsn4)C)nsn3,-5.011523538,-2.135278558,2.876244557,0.06278611
N(c1ccc(cc1)C)(c1cc(c(cc1)C)c1cc2c3c(c4c(c2s1)sc(c4)c1cc(N(c2ccc(cc2)C)c2cc(c(cc2)C)c2cc4c5c(c6c(c4s2)scc6)nsn5)ccc1C)nsn3)c1ccc(cc1)C,-4.86539832,-2.18779656,2.677601366,0.07319617
c1c(cc(s1)c1cc(c(s1)c1cc2c3c(c4c(c2s1)scc4c1c(cc(s1)c1cc(c(s1)c1cc2c4c(c5c(c2s1)scc5)nsn4)C)C)nsn3)C)C,-5.132886382,-2.352969758,2.779916215,0.05828325
c1(cc2c(-c3c(cc[se]3)/C/2=C/c2cc(cc(c2)C)C)[se]1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c([C]4C(=C3[CH]c3cc(cc(c3)C)C)C=C(c3c5c(cc6c3nc(c(n6)C)C)nsn5)[Se]4)[se]1)nsn2,-4.378042146,-3.219924962,1.158117014,0.00921645
c1(cc2c(-c3c(cc[se]3)/C/2=C/c2cc(cc(c2)C)C)[se]1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c([C]4C(=C3[CH]c3cc(cc(c3)C)C)C=C(c3c5c(cc6c3nc(c(n6)C)C)non5)[Se]4)[se]1)non2,-4.557093158,-3.30210339,1.254989584,0.00760631
c1(cc2c(-c3c(cc[se]3)/C/2=C/c2cc(cc(c2)C)C)[se]1)c1c2=N[Te]N=c2c(c2c1nc(c(n2)C)C)c1cc2c([C]3C(=C2[CH]c2cc(cc(c2)C)C)C=C(c2c4=N[Te]N=c4cc4c2nc(c(n4)C)C)[Se]3)[se]1,-4.369062384,-3.122780264,1.246281937,0.00313054
c1(cc2c(-c3c(cc[se]3)/C/2=C/c2cc(cc(c2)C)C)[se]1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c([C]4C(=C3[CH]c3cc(cc(c3)C)C)C=C(c3c5c(cc6c3nc(c(n6)C)C)[N]C([N]5)(C)C)[Se]4)[se]1)[N]C([N]2)(C)C,-4.597910258,-3.074616086,1.523293948,0.0011224
c1(cc2c(-c3c(cc[se]3)/C/2=C/c2cc(cc(c2)C)C)[se]1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c([C]4C(=C3[CH]c3cc(cc(c3)C)C)C=C(c3c5c(cc6c3nc(c(n6)C)C)[N][Si]([N]5)(C)C)[Se]4)[se]1)[N][Si]([N]2)(C)C,-4.737232626,-3.13203214,1.60520025,3.402e-05
c1(cc2c(-c3c(cc[se]3)/C/2=C/c2cc(cc(c2)C)C)[se]1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c([C]4C(=C3[CH]c3cc(cc(c3)C)C)C=C(c3c5c(cc6c3nc(c(n6)C)C)nn(n5)C)[Se]4)[se]1)nn(n2)C,-4.228923674,-2.703180476,1.525742974,0.02020035
c1(cc2c(-c3c(cc[se]3)/C/2=C/c2cc(cc(c2)C)C)[se]1)c1c2=NBN=c2c(c2c1nc(c(n2)C)C)c1cc2c([C]3C(=C2[CH]c2cc(cc(c2)C)C)C=C(c2c4=NBN=c4cc4c2nc(c(n4)C)C)[Se]3)[se]1,-4.893153948,-3.755989542,1.137164239,-5.86e-06
c1(cc2c(-c3c(cc[se]3)/C/2=C/c2cc(cc(c2)C)C)[se]1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c([C]4C(=C3[CH]c3cc(cc(c3)C)C)C=C(c3c5c(cc6c3nc(c(n6)C)C)[N][Ge]([N]5)(C)C)[Se]4)[se]1)[N][Ge]([N]2)(C)C,-4.666210872,-3.065636324,1.600574313,0.01619965
c1(cc2c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)C)C)s1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c([C]4C(=C3[CH]c3cc(cc(c3)C)C)C=C(c3c5c(cc6c3nc(c(n6)C)C)nsn5)S4)s1)nsn2,-4.406069888,-3.154889716,1.251179988,0.0125857
c1(cc2c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)C)C)s1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c([C]4C(=C3[CH]c3cc(cc(c3)C)C)C=C(c3c5c(cc6c3nc(c(n6)C)C)non5)S4)s1)non2,-4.549201852,-3.3061851,1.243016569,0.01072112
c1(cc2c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)C)C)s1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c(-c4c(cc(c5c6c(cc7c5nc(c(n7)C)C)n[se]n6)s4)/C/3=C\c3cc(cc(c3)C)C)s1)n[se]n2,-4.369062384,-3.18645494,1.18260727,0.00828853
C1(=CC2=C(c3ccsc3[C]2S1)[CH]c1cc(cc(c1)C)C)c1c2=N[Te]N=c2c(c2c1nc(c(n2)C)C)c1cc2c([C]3C(=C2[CH]c2cc(cc(c2)C)C)C=C(c2c4=N[Te]N=c4cc4c2nc(c(n4)C)C)S3)s1,-4.310557874,-3.156250286,1.154307418,0.005883
c1(cc2c(-c3c(ccs3)/C/2=C/c2cc(cc(c2)C)C)s1)c1c2c(c(c3c1nc(c(n3)C)C)c1cc3c([C]4C(=C3[CH]c3cc(cc(c3)C)C)C=C(c3c5c(cc6c3nc(c(n6)C)C)[N]C([N]5)(C)C)S4)s1)[N]C([N]2)(C)C,-4.56199121,-3.073255516,1.488735475,0.00209373
